elapsed time,receive time,header.stamp,topic,value
4.366320389,1709162308.264216829,1709162308.263601163,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643526208246389
4.380792407,1709162308.278688847,1709162308.278268312,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643643542412526
4.390919943,1709162308.288816383,1709162308.288255303,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643321765247441
4.39582295,1709162308.293719390,1709162308.293396567,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643214797938716
4.40975642,1709162308.307652860,1709162308.307401622,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643461753167747
4.415581451,1709162308.313477891,1709162308.313189851,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643339262641043
4.430394792,1709162308.328291232,1709162308.327886847,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643033904637172
4.436041772,1709162308.333938212,1709162308.333389121,/rigid_bodies.rigidbodies[2].pose.position.x,0.8642742610528776
4.450595286,1709162308.348491726,1709162308.347907830,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643171328709719
4.456088456,1709162308.353984896,1709162308.353459764,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643621681217493
4.466154084,1709162308.364050524,1709162308.363436589,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644034017002841
4.476347548,1709162308.374243988,1709162308.373530513,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643815099113463
4.486022274,1709162308.383918714,1709162308.383392202,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643140329656469
4.496429067,1709162308.394325507,1709162308.393609091,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643287129883817
4.510897174,1709162308.408793614,1709162308.408075317,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643358511995369
4.516018826,1709162308.413915266,1709162308.413455930,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644118927534312
4.531254473,1709162308.429150913,1709162308.428419176,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644057758556918
4.535991208,1709162308.433887648,1709162308.433369999,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643414122731569
4.550718604,1709162308.448615044,1709162308.448073379,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643079400727773
4.555852794,1709162308.453749234,1709162308.453334996,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643650666700271
4.570755408,1709162308.468651848,1709162308.467964824,/rigid_bodies.rigidbodies[2].pose.position.x,0.864400368395795
4.580898976,1709162308.478795416,1709162308.478140114,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643629416099464
4.5860261300000005,1709162308.483922570,1709162308.483415541,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643703067560008
4.600534777,1709162308.498431217,1709162308.498019019,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643450171446122
4.60598283,1709162308.503879270,1709162308.503414513,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643431704660332
4.620191981,1709162308.518088421,1709162308.517723896,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643690913024351
4.630724433,1709162308.528620873,1709162308.528018537,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643647445604051
4.640440852,1709162308.538337292,1709162308.537771412,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643573531289034
4.650341105,1709162308.548237545,1709162308.547942096,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643532942681698
4.660180675,1709162308.558077115,1709162308.557584897,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644213650285429
4.670472661,1709162308.568369101,1709162308.567903615,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643594274916461
4.675803443,1709162308.573699883,1709162308.573321618,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643333007745365
4.690955068,1709162308.588851508,1709162308.588150561,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643724367389493
4.696032055,1709162308.593928495,1709162308.593494098,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643031177638614
4.71077113,1709162308.608667570,1709162308.608095334,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643639880161368
4.7205089010000005,1709162308.618405341,1709162308.618031419,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643772272685203
4.725878736,1709162308.623775176,1709162308.623406486,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643485460094166
4.740712584,1709162308.638609024,1709162308.638151635,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643179921740931
4.745886873,1709162308.643783313,1709162308.643510026,/rigid_bodies.rigidbodies[2].pose.position.x,0.864360377266479
4.760346425,1709162308.658242865,1709162308.657873667,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643903295109905
4.770305792,1709162308.668202232,1709162308.667824562,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643385362012966
4.78082057,1709162308.678717010,1709162308.678298877,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643277047000286
4.790430808,1709162308.688327248,1709162308.687871609,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643313206402273
4.801323954,1709162308.699220394,1709162308.698728787,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643488431058323
4.805977311,1709162308.703873751,1709162308.703422472,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643943022517814
4.820994125,1709162308.718890565,1709162308.718260953,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643778717524038
4.826008059,1709162308.723904499,1709162308.723495650,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643155221776329
4.841072617,1709162308.738969057,1709162308.738344945,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643023596704122
4.846058923,1709162308.743955363,1709162308.743591857,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643575208103962
4.8605536140000005,1709162308.758450054,1709162308.758132407,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643671021599435
4.866128047,1709162308.764024487,1709162308.763650213,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643735512163322
4.880985239,1709162308.778881679,1709162308.778306531,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643295125374915
4.886158064,1709162308.784054504,1709162308.783625247,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643424243757689
4.897887645,1709162308.795784085,1709162308.795243045,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643904856342645
4.910758761,1709162308.808655201,1709162308.808285297,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644013442875528
4.916203417,1709162308.814099857,1709162308.813626385,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644198221816918
4.926374812,1709162308.824271252,1709162308.823729992,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643692000323667
4.936105705,1709162308.834002145,1709162308.833608762,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643674194780635
4.946024196,1709162308.843920636,1709162308.843563194,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644070253015085
4.960149845,1709162308.858046285,1709162308.857705292,/rigid_bodies.rigidbodies[2].pose.position.x,0.864348917767405
4.965916768,1709162308.863813208,1709162308.863425086,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643593376946853
4.975833135,1709162308.873729575,1709162308.873480948,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643654780710704
4.99050832,1709162308.888404760,1709162308.887894041,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643934013622647
4.9959737230000005,1709162308.893870163,1709162308.893434078,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644204813133425
5.010396316,1709162308.908292756,1709162308.907845987,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643871138765605
5.016068864,1709162308.913965304,1709162308.913473468,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643391775175953
5.031446095,1709162308.929342535,1709162308.928853486,/rigid_bodies.rigidbodies[2].pose.position.x,0.864307246063172
5.04050184,1709162308.938398280,1709162308.938018747,/rigid_bodies.rigidbodies[2].pose.position.x,0.8642878986739869
5.045979784,1709162308.943876224,1709162308.943502972,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643302304668833
5.056139899,1709162308.954036339,1709162308.953694115,/rigid_bodies.rigidbodies[2].pose.position.x,0.864360955673318
5.066101103,1709162308.963997543,1709162308.963633814,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643419194086172
5.081371814,1709162308.979268254,1709162308.978748033,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643410996721742
5.086112341,1709162308.984008781,1709162308.983665449,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643576179538974
5.096470973,1709162308.994367413,1709162308.993872535,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643799658527495
5.110730405,1709162309.008626845,1709162309.008262444,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643360661918356
5.120444601,1709162309.018341041,1709162309.017997774,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643625561826439
5.126460958,1709162309.024357398,1709162309.023622716,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643976195633876
5.141014078,1709162309.038910518,1709162309.038483955,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643535388485739
5.145873811,1709162309.043770251,1709162309.043531323,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643801476165823
5.1602613250000005,1709162309.058157765,1709162309.057839433,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644219556504261
5.170819186,1709162309.068715626,1709162309.068125061,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644077243658359
5.181054109,1709162309.078950549,1709162309.078567881,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643453980542944
5.185839944,1709162309.083736384,1709162309.083482939,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643786203851028
5.195964938,1709162309.093861378,1709162309.093593538,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644038088782472
5.206326179,1709162309.104222619,1709162309.103765703,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643682183444198
5.215851019,1709162309.113747459,1709162309.113481628,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643190069425695
5.23118261,1709162309.129079050,1709162309.128595168,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643662715232582
5.23613374,1709162309.134030180,1709162309.133681302,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644320621706443
5.25066259,1709162309.148559030,1709162309.148223457,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644333696252505
5.260412289,1709162309.158308729,1709162309.157965787,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644310877129806
5.271067922,1709162309.168964362,1709162309.168472831,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643964671284429
5.276115994,1709162309.174012434,1709162309.173686045,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643193785862222
5.286421891,1709162309.184318331,1709162309.183853461,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643094617040747
5.300927766,1709162309.198824206,1709162309.198382772,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643564013242602
5.310702603,1709162309.208599043,1709162309.208153875,/rigid_bodies.rigidbodies[2].pose.position.x,0.864315151717389
5.320519011,1709162309.218415451,1709162309.218136664,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643583733419127
5.330565413,1709162309.228461853,1709162309.228096916,/rigid_bodies.rigidbodies[2].pose.position.x,0.864380256930082
5.340630993,1709162309.238527433,1709162309.238080006,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643908191766497
5.350379568,1709162309.248276008,1709162309.247991849,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643556839821832
5.360274491,1709162309.258170931,1709162309.257840978,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643344800452355
5.370703656,1709162309.268600096,1709162309.268199466,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643639036967412
5.3811408,1709162309.279037240,1709162309.278630613,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643538350508064
5.390032342,1709162309.287928782,1709162309.287611507,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643425247132345
5.395995518,1709162309.293891958,1709162309.293569584,/rigid_bodies.rigidbodies[2].pose.position.x,0.864334376534173
5.410297545,1709162309.308193985,1709162309.307932990,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643205806755562
5.420219303,1709162309.318115743,1709162309.317916089,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643111829295399
5.425576548,1709162309.323472988,1709162309.323299990,/rigid_bodies.rigidbodies[2].pose.position.x,0.864409669906343
5.440700777,1709162309.338597217,1709162309.338196505,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643974022457018
5.4461126140000005,1709162309.344009054,1709162309.343517969,/rigid_bodies.rigidbodies[2].pose.position.x,0.864362197981502
5.45614217,1709162309.354038610,1709162309.353605977,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643213207079289
5.466017152,1709162309.363913592,1709162309.363502092,/rigid_bodies.rigidbodies[2].pose.position.x,0.864325431271806
5.476697538,1709162309.374593978,1709162309.373956522,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643503708070212
5.490870688,1709162309.388767128,1709162309.388307979,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643374308340703
5.497245767,1709162309.395142207,1709162309.394581579,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643243149695868
5.510322013,1709162309.408218453,1709162309.407883533,/rigid_bodies.rigidbodies[2].pose.position.x,0.8642828626036794
5.515671882,1709162309.413568322,1709162309.413313706,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643016977362512
5.525770975,1709162309.423667415,1709162309.423342720,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643409562650266
5.540236568,1709162309.438133008,1709162309.437890006,/rigid_bodies.rigidbodies[2].pose.position.x,0.8642833195205978
5.545492877,1709162309.443389317,1709162309.443238619,/rigid_bodies.rigidbodies[2].pose.position.x,0.8642786949781752
5.555673017,1709162309.453569457,1709162309.453351074,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643102676054075
5.565784609,1709162309.463681049,1709162309.463339795,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643454439415644
5.575920959,1709162309.473817399,1709162309.473354163,/rigid_bodies.rigidbodies[2].pose.position.x,0.864392590710576
5.591194725,1709162309.489091165,1709162309.488404575,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643517028919752
5.60057606,1709162309.498472500,1709162309.497924058,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643611669629546
5.610739581,1709162309.508636021,1709162309.508193680,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643584067767631
5.620451138,1709162309.518347578,1709162309.517827346,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643510082336769
5.626166495,1709162309.524062935,1709162309.523483414,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644435598291267
5.640483269,1709162309.538379709,1709162309.537815462,/rigid_bodies.rigidbodies[2].pose.position.x,0.86438868079468
5.645925191,1709162309.543821631,1709162309.543469235,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643363419689508
5.660502794,1709162309.558399234,1709162309.557978313,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643238593055713
5.67031016,1709162309.568206600,1709162309.567783569,/rigid_bodies.rigidbodies[2].pose.position.x,0.86437677286334
5.680587393,1709162309.578483833,1709162309.578067541,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644056529935668
5.690413792,1709162309.588310232,1709162309.587871792,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643789583653062
5.700227435,1709162309.598123875,1709162309.597712162,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643324951905547
5.710114388,1709162309.608010828,1709162309.607732387,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643294523485643
5.7156719460000005,1709162309.613568386,1709162309.613358486,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643746241705843
5.730554864,1709162309.628451304,1709162309.628105949,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644283783184372
5.735991059,1709162309.633887499,1709162309.633383477,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644100471351288
5.750309423,1709162309.648205863,1709162309.647684705,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643597717597025
5.760274969,1709162309.658171409,1709162309.657661522,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643841782889345
5.770449993,1709162309.668346433,1709162309.667913444,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643695203984393
5.776200388,1709162309.674096828,1709162309.673489611,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643687487980288
5.790764526,1709162309.688660966,1709162309.688120872,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643411356554289
5.795966364,1709162309.693862804,1709162309.693431802,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643159321255303
5.806390136,1709162309.704286576,1709162309.703806061,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643277165351944
5.815835338,1709162309.713731778,1709162309.713448424,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643445000672914
5.830748113,1709162309.728644553,1709162309.728220120,/rigid_bodies.rigidbodies[2].pose.position.x,0.864328773819876
5.840680894,1709162309.738577334,1709162309.738067141,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643053508246735
5.845960705,1709162309.743857145,1709162309.743518628,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643138533007513
5.856017571,1709162309.753914011,1709162309.753533503,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643821627356555
5.865995233,1709162309.763891673,1709162309.763495204,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643965159718628
5.880995426,1709162309.778891866,1709162309.778486202,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643273451972951
5.890571227,1709162309.788467667,1709162309.787927333,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643165126112283
5.896139104,1709162309.794035544,1709162309.793618845,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643116234785146
5.906420448,1709162309.804316888,1709162309.803792591,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643519023006273
5.920934455,1709162309.818830895,1709162309.818253732,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644126595806462
5.92608559,1709162309.823982030,1709162309.823547974,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643691911810393
5.940975274,1709162309.838871714,1709162309.838182933,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643517389125547
5.946294572,1709162309.844191012,1709162309.843641904,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643290194967732
5.960572074,1709162309.858468514,1709162309.858000006,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643109562123641
5.97087072,1709162309.868767160,1709162309.868147704,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643512836901015
5.981297286,1709162309.879193726,1709162309.878589479,/rigid_bodies.rigidbodies[2].pose.position.x,0.86435583430424
5.990973439,1709162309.888869879,1709162309.888219527,/rigid_bodies.rigidbodies[2].pose.position.x,0.864389308978556
5.996174226,1709162309.894070666,1709162309.893607081,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644400637457188
6.006781864,1709162309.904678304,1709162309.903980567,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644022881914412
6.01624192,1709162309.914138360,1709162309.913680986,/rigid_bodies.rigidbodies[2].pose.position.x,0.8644201804319793
6.026041938,1709162309.923938378,1709162309.923547191,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643699958266217
6.040762457,1709162309.938658897,1709162309.938166262,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643660631479357
6.046127377,1709162309.944023817,1709162309.943535415,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643661593427607
6.05611155,1709162309.954007990,1709162309.953529483,/rigid_bodies.rigidbodies[2].pose.position.x,0.864377771312528
6.071028027,1709162309.968924467,1709162309.968258841,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643688590884208
6.076831669,1709162309.974728109,1709162309.974290869,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643415683069419
6.090445933,1709162309.988342373,1709162309.987849614,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643562117475524
6.096026388,1709162309.993922828,1709162309.993537086,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643593458062383
6.111093034,1709162310.008989474,1709162310.008299291,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643923001873443
6.120709253,1709162310.018605693,1709162310.018239598,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643006386296951
6.130610781,1709162310.028507221,1709162310.028135023,/rigid_bodies.rigidbodies[2].pose.position.x,0.8642857419884157
6.140789681,1709162310.038686121,1709162310.038158006,/rigid_bodies.rigidbodies[2].pose.position.x,0.864257016154963
6.150523168,1709162310.048419608,1709162310.048060821,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643067646499774
6.160297395,1709162310.058193835,1709162310.057697294,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643509054872018
6.16619366,1709162310.064090100,1709162310.063651741,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643390428357762
6.181418093,1709162310.079314533,1709162310.078661506,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643527334316563
6.186412455,1709162310.084308895,1709162310.083770363,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643296376054916
6.200873215,1709162310.098769655,1709162310.098143290,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643827702399621
6.206397517,1709162310.104293957,1709162310.103749269,/rigid_bodies.rigidbodies[2].pose.position.x,0.864411240516386
6.22068119,1709162310.118577630,1709162310.118004553,/rigid_bodies.rigidbodies[2].pose.position.x,0.8643414798565229
